request_id,phase,round,iteration,sample_id,split_point,network_used,activation_shape,payload_bytes,request_payload_sha256,output_shape,response_payload_bytes,response_payload_sha256,device_inference_wall_ms,device_inference_cuda_ms,remote_roundtrip_ms,e2e_inference_ms,success,error
23552,measurement,8,220,220,1,True,"[1, 24, 192, 192]",3538944,915da0e0d68ce94f5f0fc86048e4d7b6417bf52a5d301117fa1bdacf5ef90d38,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,0.454317,0.1175680011510849,101.690412,102.144729,True,
23553,measurement,8,220,220,2,True,"[1, 24, 192, 192]",3538944,de844196fa9d89537071d7eb9736f1fc56e78ead16e6daa08d9288d85959aa2c,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,2.512854,2.1419520378112793,77.510364,80.023218,True,
23554,measurement,8,220,220,3,True,"[1, 48, 96, 96]",1769472,9a5f7f3e4f617e22277a6b341034e68df972884e55de2005f82e1ded3b5d5720,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,6.624699,6.255104064941406,49.624844,56.249543,True,
23555,measurement,8,220,220,4,True,"[1, 64, 48, 48]",589824,c4cb4b57499051c13e92e7e02da52e1bae1b3530dcfc7b67d4a05db99dd70465,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,8.609783,8.445311546325684,23.751668,32.361451,True,
23556,measurement,8,220,220,5,True,"[1, 128, 24, 24]",294912,a1fd5b88227a7ef9c7659a52ce0cbaf29593ef4c3ac26d7458d122ff92afd4aa,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,10.982732,10.599231719970703,30.891176,41.873908,True,
23557,measurement,8,220,220,6,True,"[1, 160, 24, 24]",368640,ae2acd87ea79c918246d397b5e7bab80882281a50d4991f169a73a4f724bc1cd,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,17.053439,16.669824600219727,18.183435,35.236874,True,
23558,measurement,8,220,220,7,True,"[1, 256, 12, 12]",147456,c953f851ddbfa1121a52830c92aeb9a3c62fa3d2691943f2632d1afd5ee645a9,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,26.565191,26.17843246459961,10.348497,36.913688,True,
23559,measurement,8,220,220,8,True,"[1, 1280]",5120,6f81f1cc5f15b0ce5f60330a98cbc9a6f3a1b67a7433e824da639905551e7c5f,"[1, 1000]",4000,65569e7009b54403aaf83f338e8b3ad3537b4cf99904110a9276631985329549,27.209981,27.166847229003906,7.011396,34.221377,True,
23560,measurement,8,220,220,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,26.061735,26.01919937133789,NA,26.118198,True,
23561,measurement,8,221,221,0,True,"[1, 3, 384, 384]",1769472,e32ab8f611fb86c0f6fb939263a52399a074837c111944baa95eb744f66d3810,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,0.0,0.0,41.667981,41.667981,True,
23562,measurement,8,221,221,1,True,"[1, 24, 192, 192]",3538944,f387674af70051bc438e39b2dded3e99aad17136262bcf75e580b9beb65d24f3,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,0.517522,0.13283200562000275,87.458806,87.976328,True,
23563,measurement,8,221,221,2,True,"[1, 24, 192, 192]",3538944,09d7066ee2677eb8bcc92b86df1aadd8d1b183e3709cb08a2bee19a737e458de,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,2.849458,2.4422080516815186,71.784301,74.633759,True,
23564,measurement,8,221,221,3,True,"[1, 48, 96, 96]",1769472,c6c3a12499e85a3a6ea24eb89cb82388ac6859c3eaaa4a04e844c1c419930eed,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,7.547363,7.139808177947998,42.45466,50.002023,True,
23565,measurement,8,221,221,4,True,"[1, 64, 48, 48]",589824,693d2fe2003fa316956ba626474d5fa44596ab0669da7cb24f6cac8914ca046c,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,9.887467,9.460895538330078,24.165677,34.053144,True,
23566,measurement,8,221,221,5,True,"[1, 128, 24, 24]",294912,5e5b2f2171e8c19fc80e831686928813d0d25367b4b2a54f9b2395db81246908,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,12.686915,12.207648277282715,17.826793,30.513708,True,
23567,measurement,8,221,221,6,True,"[1, 160, 24, 24]",368640,beae6664a7ad4eb05d649764ca270b30a8eada9a189f0d8d788ab45103ef827e,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,19.466608,19.035295486450195,14.799686,34.266294,True,
23568,measurement,8,221,221,7,True,"[1, 256, 12, 12]",147456,d1360f564513fc9ef4ff5bdecef776665bc63cad65a16026a9491dbce0173f65,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,30.279393,29.84364891052246,7.420056,37.699449,True,
23569,measurement,8,221,221,8,True,"[1, 1280]",5120,599f1dbfd749f60febedb0cb83a24e0d46595e56675ff41092abe63c453f84b4,"[1, 1000]",4000,def1bea8c8136905b5525e64f9c63bc284730605b97cca8935ed62d25cfbe0c8,28.584219,28.532384872436523,10.585516,39.169735,True,
23570,measurement,8,221,221,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,23.946399,23.89580726623535,NA,24.004057,True,
23571,measurement,8,222,222,0,True,"[1, 3, 384, 384]",1769472,66d8a7dd877ae066276b813f0bb6854920d7b158e29ba50bf27702179691b3ab,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,0.0,0.0,50.828315,50.828315,True,
23572,measurement,8,222,222,1,True,"[1, 24, 192, 192]",3538944,7a3b4ba6bc755dc6c29c8b9f87a26432b2ea6bc13a69eaa0aff91e6c056178f4,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,0.48992,0.15731200575828552,86.468302,86.958222,True,
23573,measurement,8,222,222,2,True,"[1, 24, 192, 192]",3538944,006ca864a661265d17006bd191128ba45777e8d158ac85d8a8ba76ac87030b1f,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,2.348512,1.9997440576553345,74.263619,76.612131,True,
23574,measurement,8,222,222,3,True,"[1, 48, 96, 96]",1769472,580eca6d9802456d01daf5bbde3966438682cff216137cdaa37e5dd2409f52ea,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,5.9814,5.626719951629639,53.397742,59.379142,True,
23575,measurement,8,222,222,4,True,"[1, 64, 48, 48]",589824,b39df6562bed5ab5bc80712be0eacaf21a931450d5e6287c88078c629f0172a5,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,7.600243,7.2554240226745605,29.965818,37.566061,True,
23576,measurement,8,222,222,5,True,"[1, 128, 24, 24]",294912,fbb00f1de2a0f1e3fa3361c38693af0cfab194902c29f19f38d9024eabad0fa6,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,9.593872,9.4367036819458,20.572511,30.166383,True,
23577,measurement,8,222,222,6,True,"[1, 160, 24, 24]",368640,3477d4f9f4b5f426312e004c421b15540c6faeb9e90950e488c3089f4db1b9cc,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,14.790399,14.441727638244629,16.887103,31.677502,True,
23578,measurement,8,222,222,7,True,"[1, 256, 12, 12]",147456,7a33819cecaf48985c62f811a44b36063640c8acfd9524647390ad3d4056171b,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,23.153624,22.790752410888672,10.085292,33.238916,True,
23579,measurement,8,222,222,8,True,"[1, 1280]",5120,6ba5849a70e85c8a6f9c74b611497c11ce0358305c05ebc61b5ffe85a8bd515d,"[1, 1000]",4000,19351fcbbcd2672e41cf2dd243f88fad703597d8607212f3f5b021bf3cdf66d8,23.609174,23.54863929748535,6.865756,30.47493,True,
23580,measurement,8,222,222,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,17.646949,17.5994873046875,NA,17.71156,True,
23581,measurement,8,223,223,0,True,"[1, 3, 384, 384]",1769472,e4214bf492a5d608ad02f8ec25f52c88904bca86425c563d54986c99462a1f0a,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,0.0,0.0,49.549251,49.549251,True,
23582,measurement,8,223,223,1,True,"[1, 24, 192, 192]",3538944,2cc8de407da1dcf3a2cf47f7d63c101da56a996fab37540a1bf661415e97920c,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,0.361743,0.114656001329422,102.63217,102.993913,True,
23583,measurement,8,223,223,2,True,"[1, 24, 192, 192]",3538944,503cd3877c0a989a5fdd9e80b0a9918a82b9c4f6b795a615de15483402e672fb,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,1.665267,1.5425599813461304,78.244575,79.909842,True,
23584,measurement,8,223,223,3,True,"[1, 48, 96, 96]",1769472,3efd74091c6ea23fd918096fd31605535e25ce0f6a3d046d36e7e62061e3770c,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,4.167577,3.9084160327911377,44.908107,49.075684,True,
23585,measurement,8,223,223,4,True,"[1, 64, 48, 48]",589824,5ddae5110b8b684faf4a38f3d2561ebe23b068871ab30bc5170c54d192e7df51,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,5.264082,5.006015777587891,24.207521,29.471603,True,
23586,measurement,8,223,223,5,True,"[1, 128, 24, 24]",294912,051363421e5e448f9bfbdf22c092a66f599b1bf679ecc287bc1cd38d1f436a80,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,6.689368,6.430240154266357,22.653189,29.342557,True,
23587,measurement,8,223,223,6,True,"[1, 160, 24, 24]",368640,fde8ee42a570e46055387a815af43714c7464f8de14a19c3a950097a100ec568,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,10.211209,9.950655937194824,32.401934,42.613143,True,
23588,measurement,8,223,223,7,True,"[1, 256, 12, 12]",147456,0647b16bb09e52d2c2ae0f33e90d113d40e45dd1f0a587e2d1bdd50028536d75,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,16.009229,15.738911628723145,13.714736,29.723965,True,
23589,measurement,8,223,223,8,True,"[1, 1280]",5120,4d934967fe00949bb9d2879ccd85625ea13ba0eb195d33487bbfd48682b621b8,"[1, 1000]",4000,741ae66b31bb1137b5dba664379ce47127cc9ae1e94fa3f046f49458185e918e,16.341639,16.29475212097168,6.701201,23.04284,True,
23590,measurement,8,223,223,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.430139,16.385696411132812,NA,16.489102,True,
23591,measurement,8,224,224,0,True,"[1, 3, 384, 384]",1769472,38a9152fa8c12d8c0c9f6c4eb60640ecfe0db0828bc0e8e01d109e5784b81731,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,0.0,0.0,41.48248,41.48248,True,
23592,measurement,8,224,224,1,True,"[1, 24, 192, 192]",3538944,0f65808dc6afc8c402246d580e2147fcbd0e8f0740a7f86d2eed713542995791,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,0.457817,0.10953599959611893,97.3827,97.840517,True,
23593,measurement,8,224,224,2,True,"[1, 24, 192, 192]",3538944,2f012f86aee2be419d8677f1aa2e851a5ff807b5f0749e0f06b5c9a5123f28a2,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,2.062287,1.920799970626831,78.413436,80.475723,True,
23594,measurement,8,224,224,3,True,"[1, 48, 96, 96]",1769472,6df3791141a76ab123c01fae1a7865373db6e09bfba7a5de9c153caa98f54cda,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,5.233933,4.927328109741211,45.914918,51.148851,True,
23595,measurement,8,224,224,4,True,"[1, 64, 48, 48]",589824,4ea4aed33ea102b8623c6dfb124c7ddf50c76602e88f6dd830eb95fe36f2b873,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,6.792811,6.481696128845215,25.352305,32.145116,True,
23596,measurement,8,224,224,5,True,"[1, 128, 24, 24]",294912,f20a9e7fa4326d3a6c4287d7435162591d20f9955d373d6d2979495854471d2a,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,8.534293,8.207232475280762,18.324305,26.858598,True,
23597,measurement,8,224,224,6,True,"[1, 160, 24, 24]",368640,a53046065af6a669f2d6ff9ed69156f87b102470d49328b30a3a194e0681718c,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,13.061223,12.741472244262695,23.657916,36.719139,True,
23598,measurement,8,224,224,7,True,"[1, 256, 12, 12]",147456,1b352f70aeb6abefa006dd74a326652340d659f213f277d9da11fcc0974597ed,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,20.413224,20.092575073242188,11.913403,32.326627,True,
23599,measurement,8,224,224,8,True,"[1, 1280]",5120,7fe5465580a30ac2e58033fddec4af9930139badccf3a224afedd2da5ac712f3,"[1, 1000]",4000,813d693062dd243ca3168cdcfd1da2662c33ef3eb56cdfba7c24756821f209b3,20.80066,20.752288818359375,6.899868,27.700528,True,
23600,measurement,8,224,224,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,20.895098,20.84659194946289,NA,20.961709,True,
23601,measurement,8,225,225,0,True,"[1, 3, 384, 384]",1769472,ed19cd801907814294b78729d5964eefb89058d341301ba000b7de2d66e643f0,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,0.0,0.0,44.454245,44.454245,True,
23602,measurement,8,225,225,1,True,"[1, 24, 192, 192]",3538944,5f98e2812f6f53c4eb536e86f7a55375fa55389871684eb3d5a9e4b00a0090fd,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,0.426122,0.11033599823713303,90.46118,90.887302,True,
23603,measurement,8,225,225,2,True,"[1, 24, 192, 192]",3538944,2cdcbb08fdbfa4156d9c50f8d9d41117896fac0cfddc1f8bb07b073143626f3b,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,2.260538,1.935487985610962,82.086646,84.347184,True,
23604,measurement,8,225,225,3,True,"[1, 48, 96, 96]",1769472,d4272e4cc1ec2875805c0c4727bd435998281881b7072dde5943c3cb40f391b4,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,6.118327,5.75651216506958,40.948012,47.066339,True,
23605,measurement,8,225,225,4,True,"[1, 64, 48, 48]",589824,ab098470da25b8c5a147cbc0ff72bec921b23a56ec985dec374e4affb190f8f4,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,7.80729,7.455296039581299,26.978423,34.785713,True,
23606,measurement,8,225,225,5,True,"[1, 128, 24, 24]",294912,3a4ae5982f7adde6d02e579e5d46794112bfab0e92e136616cbbfa2a2473abf9,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,9.903948,9.548576354980469,21.575286,31.479234,True,
23607,measurement,8,225,225,6,True,"[1, 160, 24, 24]",368640,fec3810f22f2bff16daaef20a9ef4f5d08dc8dd062f57fa66bddd38cd87c08c9,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,15.154947,15.00175952911377,19.687674,34.842621,True,
23608,measurement,8,225,225,7,True,"[1, 256, 12, 12]",147456,a8e841fac97d87d961ddbd2808997694cde593881aa4efcd0956be2efc525a47,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,23.815324,23.464351654052734,8.796091,32.611415,True,
23609,measurement,8,225,225,8,True,"[1, 1280]",5120,0b8f80a46688e5a1d4f322d38582644e9dc724ccf2702b7f9a1d36ddd1986efa,"[1, 1000]",4000,39c1da46ab2d1caeae58e5e5f404607fe3033313320203a9598210ec4d24e362,24.350142,24.30601692199707,6.684294,31.034436,True,
23610,measurement,8,225,225,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,23.864261,23.819679260253906,NA,23.922483,True,
23611,measurement,8,226,226,0,True,"[1, 3, 384, 384]",1769472,437d9ac3ae196733e23007efb3f63a84358b4f329ef96803a296bab81bf25461,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,0.0,0.0,38.176368,38.176368,True,
23612,measurement,8,226,226,1,True,"[1, 24, 192, 192]",3538944,2818c8cc8b061b19e4a706c9ca8cab4a5cb45a11c9e0d95c0b601d71e1d28c3e,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,0.506457,0.13238400220870972,102.647999,103.154456,True,
23613,measurement,8,226,226,2,True,"[1, 24, 192, 192]",3538944,01e24989cb644dbde7fc922d691aeca6a8826ee795f479551b47611bc3cb0b6c,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,2.829134,2.4320321083068848,79.178682,82.007816,True,
23614,measurement,8,226,226,3,True,"[1, 48, 96, 96]",1769472,b5982fdd09c3b01391e35a8c8c11b81ff2288b201f13a1aa0ed3f7ea1279850a,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,7.573019,7.168799877166748,52.52086,60.093879,True,
23615,measurement,8,226,226,4,True,"[1, 64, 48, 48]",589824,c4c75a0783e5bfee5c928913770a0ea811c37ccdbfe47c6390f914c1012b5aee,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,10.031996,9.625951766967773,31.628976,41.660972,True,
23616,measurement,8,226,226,5,True,"[1, 128, 24, 24]",294912,836b57872e93a8beb030a3dc5d0ffe083d55c2483b993e8b38fc323ae4c481ed,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,12.872917,12.447967529296875,18.362112,31.235029,True,
23617,measurement,8,226,226,6,True,"[1, 160, 24, 24]",368640,2e575fc0c9a62f874c5e97224e15d658b5d5760a129735a5cc465e0afffbdd5b,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,19.898017,19.466943740844727,18.720947,38.618964,True,
23618,measurement,8,226,226,7,True,"[1, 256, 12, 12]",147456,6a6ab07f3f33c31241e12150d05f6ad0a14ba0d418fa93a595df6139eb0ebcd5,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,31.042121,30.604223251342773,8.748729,39.79085,True,
23619,measurement,8,226,226,8,True,"[1, 1280]",5120,ea0a54704b64b19d864762c339ce51f27271d0449bdbffc9bbe08a5042394dfb,"[1, 1000]",4000,b4e7bc930496139d7242ad72e901c0e03c4ea1d48b6f9ffa332d1190438200a1,30.662645,30.607648849487305,6.890665,37.55331,True,
23620,measurement,8,226,226,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,15.250707,15.206591606140137,NA,15.304652,True,
23621,measurement,8,227,227,0,True,"[1, 3, 384, 384]",1769472,b61e0a9637b13afcb1394a4764b29c00e898d13eda1770bf9cb6dddec9d285db,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,0.0,0.0,54.035699,54.035699,True,
23622,measurement,8,227,227,1,True,"[1, 24, 192, 192]",3538944,66db31534c31db16c6add82d81382533b98533b2a29ee489a9d0d2f0a4ff83aa,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,0.384984,0.12406399846076965,96.22035,96.605334,True,
23623,measurement,8,227,227,2,True,"[1, 24, 192, 192]",3538944,d98edd253050b37b94eafaed1482ab06f571aead7224395f3efa77e346074ec5,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,1.603211,1.353983998298645,81.042071,82.645282,True,
23624,measurement,8,227,227,3,True,"[1, 48, 96, 96]",1769472,feaf588361ac7f9050697c85b3d174f903254cc2671e380a035f440fd2321316,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,4.095039,3.8377599716186523,48.699989,52.795028,True,
23625,measurement,8,227,227,4,True,"[1, 64, 48, 48]",589824,a5930cee958357dbf8ccd8be2f1b75b21e3a47f2d33e524d1780c8b921f4bb93,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,5.284629,5.019968032836914,24.384151,29.66878,True,
23626,measurement,8,227,227,5,True,"[1, 128, 24, 24]",294912,5b8cd5ee75a3af31f9dbdf1ab03ad6e092f8111425fb9245eef685d8b326977f,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,6.61858,6.356575965881348,19.946,26.56458,True,
23627,measurement,8,227,227,6,True,"[1, 160, 24, 24]",368640,a1a23888e6f1b1fc78b9825b71c441da595cbc70d9c9c2d457bda0cbeaad4396,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,10.09243,9.959424018859863,19.052874,29.145304,True,
23628,measurement,8,227,227,7,True,"[1, 256, 12, 12]",147456,1ba7df1b40194dbfd4dcfa0df6e50fc27a3c00484d9e2e4a22dfca9be6f1a662,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,15.726792,15.46019172668457,10.410154,26.136946,True,
23629,measurement,8,227,227,8,True,"[1, 1280]",5120,095b4dce24641fac72b89849b089e89fb8804987e691de423e49f1a3cfb5b9af,"[1, 1000]",4000,372b3b86ea8b396b01652d35d14ff48b3d229ca2a8d9a91698307d69dc9c2db3,15.944313,15.899264335632324,12.049079,27.993392,True,
23630,measurement,8,227,227,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,16.119554,16.074752807617188,NA,16.178064,True,
23631,measurement,8,228,228,0,True,"[1, 3, 384, 384]",1769472,b536575fc89fba534fc2f9ff58c30284fa05b595e4120cff49e81c7a4bffbc49,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,0.0,0.0,42.968044,42.968044,True,
23632,measurement,8,228,228,1,True,"[1, 24, 192, 192]",3538944,7b52af83879a6e5326296d97904f3e5c0d2cbb8adc994591b2c96f4e53f9117c,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,0.375326,0.09292799979448318,93.09528,93.470606,True,
23633,measurement,8,228,228,2,True,"[1, 24, 192, 192]",3538944,25511f985eb4abce15600912cbe58febc38f3ae04e6b823e341d705030ff5494,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,2.127696,1.8107199668884277,74.225981,76.353677,True,
23634,measurement,8,228,228,3,True,"[1, 48, 96, 96]",1769472,ad0368460c9c7b5c332b4b20b3987a90df00afcf50cdc6d8ab0c4892977eb7e8,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,5.348564,5.032896041870117,41.749711,47.098275,True,
23635,measurement,8,228,228,4,True,"[1, 64, 48, 48]",589824,40bfa7e164365c229ce50943bb8f1288bf3e07b89a9fca3698ba447c6ebf0353,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,6.610255,6.301087856292725,24.114307,30.724562,True,
23636,measurement,8,228,228,5,True,"[1, 128, 24, 24]",294912,04a101be72796362d268a7c276e28841a67e8401c1f8110865ff0213699f1146,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,8.301774,8.157535552978516,20.97692,29.278694,True,
23637,measurement,8,228,228,6,True,"[1, 160, 24, 24]",368640,627075d3f4ce0b7793c600ab022995e050dd7300bf2e43e2270a8031d4967838,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,12.727953,12.423040390014648,19.297089,32.025042,True,
23638,measurement,8,228,228,7,True,"[1, 256, 12, 12]",147456,95e0f2a68b6cf1ae0eff6e619ffff9a9de8d41b22fd6dab99c50425dcbb0f6a3,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,19.774776,19.639488220214844,9.643012,29.417788,True,
23639,measurement,8,228,228,8,True,"[1, 1280]",5120,53338e5f5f1adb2b83f657aa5099c2585612ccb7eae514caa006f8ed27106354,"[1, 1000]",4000,3da57baabd6d668ad2bd43ae8d5e9e3a441e41ac8c341ced0dce467508c109c1,20.180251,20.136287689208984,6.242587,26.422838,True,
23640,measurement,8,228,228,9,False,"[1, 1000]",0,NA,"[1, 1000]",0,NA,19.780822,19.73699188232422,NA,19.839044,True,
23641,measurement,8,229,229,0,True,"[1, 3, 384, 384]",1769472,7d0e21a3373c695591e08fcbf92ce7cc4d9e4a27734927e3ef36f1760d8498ea,"[1, 1000]",4000,0b76f1ed1de1c69f759fb94656a45db3e3daa880a64daeacaa209526af1e5b66,0.0,0.0,44.395122,44.395122,True,
23642,measurement,8,229,229,1,True,"[1, 24, 192, 192]",3538944,edf9d116eb9fbcbfbc0607c0c2724aab0110bdd44c69c07eb8a82e1248086f42,"[1, 1000]",4000,0b76f1ed1de1c69f759fb94656a45db3e3daa880a64daeacaa209526af1e5b66,0.431002,0.10915199667215347,83.039642,83.470644,True,
23643,measurement,8,229,229,2,True,"[1, 24, 192, 192]",3538944,9ef2042ecfd6aae5517e7306954bc40a9838eb93ae7c9cecd23b8c495518fa09,"[1, 1000]",4000,0b76f1ed1de1c69f759fb94656a45db3e3daa880a64daeacaa209526af1e5b66,2.404985,2.0519680976867676,75.326519,77.731504,True,
